,movie_id,budget,title,original_title,status,tagline,release_date,runtime,genres,production_companies,production_countries,popularity,revenue,vote_average,vote_count,cast,crew,homepage,keywords,original_language,overview,spoken_languages,release_year,release_month,,
3733,3040,4200000,Night Watch,Ночной дозор,Released,All That Stands Between Light And Darkness Is The Night Watch.,2004-06-27,114.0,"Fantasy,Action,Thriller","Bazelevs Production,Channel One Russia,TABBAK,The First Channel",Russia,12.540624000000001,32000000,6.3,210,KonstantinKhabenskiy,TimurBekmambetov,,"witch,subway,fight,airplane,owl,todfeind,guard,blood,moscow",ru,"Among normal humans live the ""Others"" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a ""Night Watch"" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage","Deutsch,Pусский",2004.0,6.0,,
3734,11386,3705538,The Crying Game,The Crying Game,Released,Play At Your Own Risk.,1992-09-02,112.0,"Romance,Crime,Drama,Thriller","Miramax Films,Channel Four Films,Palace Pictures,Nippon Film Development and Finance Inc.,Eurotrustees,British Screen Productions","Japan,United Kingdom,Ireland",8.839651,62548947,6.9,176,StephenRea,NeilJordan,http://www.miramax.com/movie/the-crying-game/,"transvestism,gay,hostage,love of one's life,northern ireland,homosexuality,gay interest,teenage crush,soldier,political unrest",en,"Irish Republican Army member Fergus (Stephen Rea) forms an unexpected bond with Jody (Forest Whitaker), a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude (Miranda Richardson) and Maguire (Adrian Dunbar). Jody makes Fergus promise he'll visit his girlfriend, Dil (Jaye Davidson), in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",English,1992.0,9.0,,
3735,10246,4000000,Porky's,Porky's,Released,Keep an eye out for the funniest movie about growing up ever made!,1981-11-13,94.0,Comedy,"Melvin Simon Productions,Astral Bellevue Pathé","United States of America,Canada",12.891276,125728258,6.1,183,DanMonahan,BobClark,,"male nudity,female nudity,sex,florida,virgin,nudity,stripper,redneck,school,loss of virginity,hijinks,racism,teenager,lust,mischief,peeping tom,teaching,misadventure,duringcreditsstinger,voyeur,canuxploitation,virginity",en,"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",English,1981.0,11.0,,
3736,29426,4000000,Survival of the Dead,Survival of the Dead,Released,Death isn't what it used to be.,2010-05-06,90.0,"Horror,Science Fiction","Devonshire Productions,Artfire Films,New Romero,Sudden Storm Productions,Blank of the Dead Productions","Canada,United States of America",10.789912,0,4.6,116,AlanvanSprang,GeorgeA.Romero,http://magnetreleasing.com/survivalofthedead/,zombie,en,"On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state.",English,2010.0,5.0,,
3737,10331,114000,Night of the Living Dead,Night of the Living Dead,Released,"If it doesn't scare you, you're already dead!",1968-10-01,96.0,Horror,"Laurel Group,Off Color Films,Image Ten,Market Square Productions",United States of America,25.666029,30000000,7.5,580,DuaneJones,GeorgeA.Romero,,"brother sister relationship,cemetery,gun,gas station,loss of father,cellar,house,barricade,zombie,trapped,bitten",en,"A group of people try to survive an attack of bloodthirsty zombies while trapped in a rural Pennsylvania farmhouse. Although not the first zombie film, Night of the Living Dead is the progenitor of the contemporary ""zombie apocalypse"" horror film, and it greatly influenced the modern pop-culture zombie archetype.",English,1968.0,10.0,,
3738,153,4000000,Lost in Translation,Lost in Translation,Released,Everyone wants to be found.,2003-08-31,102.0,Drama,American Zoetrope,"Japan,United States of America",45.66662,119723856,7.3,1895,BillMurray,SofiaCoppola,,"upper class,hotel room,age difference,commercial,karaoke,homesickness,culture clash,jet lag,pop star,unsociability,aftercreditsstinger,woman director",en,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.","日本語,English",2003.0,8.0,,
3739,703,4000000,Annie Hall,Annie Hall,Released,A nervous romance.,1977-04-19,93.0,"Comedy,Drama,Romance",United Artists,United States of America,35.892034,38251425,7.8,1010,WoodyAllen,WoodyAllen,,"narration,neurosis,comedian,job interview,love,singer,jewish,breaking the fourth wall,talking to the audience,volkswagen beetle",en,"In the city of New York, comedian Alvy Singer falls in love with the ditsy Annie Hall.","English,Deutsch",1977.0,4.0,,
3740,27191,4000000,The Greatest Show on Earth,The Greatest Show on Earth,Released,,1952-01-10,152.0,"Action,Drama,Romance",Paramount Pictures,United States of America,8.988455,36000000,6.6,50,BettyHutton,CecilB.DeMille,,"circus,travelling circus",en,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.","English,Deutsch",1952.0,1.0,,
3741,1365,4000000,Monster's Ball,Monster's Ball,Released,A lifetime of change can happen in a single moment.,2001-11-11,111.0,"Drama,Romance","Lions Gate Films,Lee Daniels Entertainment",United States of America,14.042041000000001,44909486,6.5,250,HalleBerry,MarcForster,,"southern usa,waitress,parents kids relationship,overweight child,loss of child,new love,unsociability,ethnic stereotype,independent film,electric chair,xenophobia",en,"Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.",English,2001.0,11.0,,
3742,287424,4000000,Maggie,Maggie,Released,Don't Get Bitten,2015-05-08,95.0,Horror,"Lionsgate,Grindstone Entertainment Group,Silver Reel,Sly Predator,Matt Baer Films,Gold Star Films,Lotus Entertainment (I)","Switzerland,United States of America",40.016306,187112,5.2,593,ArnoldSchwarzenegger,HenryHobson,http://www.maggiethefilm.com/,"post-apocalyptic,dystopia,zombie",en,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",English,2015.0,5.0,,
3743,451,3600000,Leaving Las Vegas,Leaving Las Vegas,Released,I Love You... The Way You Are.,1995-10-27,112.0,"Drama,Romance","United Artists,Intial Productions",United States of America,22.030517,49800000,7.1,360,NicolasCage,MikeFiggis,http://www.mgm.com/title_title.do?title_star=LEAVINGL,"individual,prostitute,alcohol,casino,love at first sight,lovesickness,film producer,screenwriter,hotel room,dying and death,rage and hate,unsociability,alcoholism,los angeles,alcohol abuse,attempted suicide",en,"Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.",English,1995.0,10.0,,
3744,165864,4500000,Hansel and Gretel Get Baked,Hansel and Gretel Get Baked,Released,,2013-02-19,86.0,"Horror,Comedy",Tribeca Productions,United States of America,2.503612,0,4.8,67,MollyC.Quinn,DuaneJourney,https://www.facebook.com/HanselGretelGetBaked,"witch,marijuana,succubus,power company,cannibalism",en,"An intense new marijuana strain named “Black Forest” is taking Los Angeles by storm, and Gretel’s stoner boyfriend can’t get enough. But when the old woman growing the popular drug (Lara Flynn Boyle) turns out to be an evil witch, cooking and eating her wasted patrons for their youth, Gretel and her brother Hansel must save him from a gruesome death — or face the last high of their lives.",English,2013.0,2.0,,
3745,987,4000000,The Front Page,The Front Page,Released,,1974-12-01,105.0,"Romance,Drama,Comedy",Universal Studios,United States of America,4.117968,0,6.9,68,JackLemmon,BillyWilder,,"chicago,journalist,newspaper,marriage proposal,stress,father-in-law,newspaper man",en,A journalist suffering from burn-out wants to finally say goodbye to his office – but his boss doesn’t like the idea one bit.,English,1974.0,12.0,,
3746,241251,4000000,The Boy Next Door,The Boy Next Door,Released,A Moment She Couldn't Resist. An Obsession He Can't Control.,2015-01-23,91.0,Thriller,"Universal Pictures,Nuyorican Productions,Blumhouse Productions,Smart Entertainment",United States of America,24.161735,52425855,4.1,1022,JenniferLopez,RobCohen,http://www.theboynextdoorfilm.com/,"male nudity,female nudity,sex,adultery,infidelity,obsession,blackmail,villain,hidden camera,blind date,death of a friend,insanity,high school,stalker,sociopath,unrequited love,neighbor,unfaithfulness,los angeles,principal,car accident,violence,sex scene,extramarital affair,tied up,car explosion,high school teacher,fatal attraction,mother son relationship,older woman younger man relationship,critically bashed,loss of friend,woman in jeopardy,crying woman,damsel in distress,erotic thriller,muscular",en,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",English,2015.0,1.0,,
3747,40494,4000000,Trapeze,Trapeze,Released,"High...High...High...Above Them All! - in excitement! - in spectacle! - in fire, flesh and fury!",1956-05-30,105.0,Drama,Joanna Productions,United States of America,1.3793540000000002,14400000,6.4,22,BurtLancaster,CarolReed,,"circus,trapeze artist",en,"A pair of men try to perform the dangerous ""triple"" in their trapeze act. Problems arise when the duo is made into a trio following the addition of a sexy female performer.","English,Italiano",1956.0,5.0,,
3748,39781,3500000,The Kids Are All Right,The Kids Are All Right,Released,"Nic and Jules had the perfect family, until they met the man who made it all possible.",2010-07-09,106.0,"Comedy,Drama","Mandalay Vision,10th Hole Productions,Focus Features,Gilbert Films,Saint Aire Production,Artist International,Antidote Films (I),Artist International Management",United States of America,15.338211,34705850,6.5,506,JulianneMoore,LisaCholodenko,http://filminfocus.com/focusfeatures/film/the_kids_are_all_right/,"lesbian relationship,lesbian,dinner,motorcycle,argument,biological father,artificial insemination,control freak,vegetable garden,woman director,lgbt family",en,"Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",English,2010.0,7.0,,
3749,8337,4000000,They Live,They Live,Released,Who are they? And what do they want?,1988-11-23,94.0,"Action,Horror,Science Fiction,Thriller","Universal Pictures,Alive Films,Larry Franco Productions",United States of America,29.852608,13008928,7.1,550,RoddyPiper,JohnCarpenter,http://www.theofficialjohncarpenter.com/they-live/,"dystopia,social commentary,alien invasion,sunglasses,brawl",en,"Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""Stay Asleep"", ""No Imagination"", ""Submit to Authority"". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.",English,1988.0,11.0,,
3750,5925,4000000,The Great Escape,The Great Escape,Released,Put a fence in front of these men... and they'll climb it!,1963-06-20,172.0,"Adventure,Drama,History,Thriller,War","United Artists,The Mirisch Corporation",United States of America,35.061467,11744471,7.8,717,SteveMcQueen,JohnSturges,,"based on novel,optimism,switzerland,baseball,famous score,prisoner,shower,world war ii,prisoners of war,claustrophobia,nazis,machinegun,attempt to escape,uniform,freedom,based on true story,prison guard,escape,swastika,barbed wire,solitary confinement,motorcycle,motorcycle jump,alps",en,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocates them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.","English,Deutsch,Français,Pусский",1963.0,6.0,,
